AIVAT, Chips, All Hands Chips, Chance Correction, Action Correction, Your Hand, Deepstack Hand, Flop Cards, Turn Card, River Card, Position, Pre-flop, Flop, Turn, River, Seconds to Act, Total Seconds, Start Time (UTC), Notes
-5.317254, 100.0, 100.0, 149.43484, -44.117586, 8d8s, 3d5c, , , , bb, cR500f, , , , 14.5419359207153, 14.6036720275879, 2016/11/19 02:15:06, 
9.297471, -300.0, -300.0, -56.582917, -252.714555, 4s9h, AdKd, , , , sb, r300R900f, , , , 14.5604629516602, 14.5928299427032, 2016/11/19 02:15:28, 
-15.702622, -100.0, -100.0, -50.038767, -34.258611, 5cTd, Qc2c, , , , bb, r300F, , , , 7.52390193939209, 7.57088184356689, 2016/11/19 02:15:47, 
-79.091924, 300.0, 300.0, -76.676343, 455.768268, 2cTs, 7s8d, Qd4c3d, , , sb, r300C, Cr625F, , , 12.4947950839996, 27.2050590515137, 2016/11/19 02:16:52, 
-179.354464, 600.0, 600.0, -17.031282, 796.385747, 9dQc, 7hTd, Jc3h4c, , , bb, r300C, Cr600R1500f, , , 21.9822056293488, 35.9929378032684, 2016/11/19 02:17:22, 
-4682.201296, -20000.0, -19469.05388, -8676.672991, -6110.179592, 8hTh, 8c9c, 6d8s9h, Ks, 2c, sb, r300R900c, R1800r3600R7200c, R14400r20000C, , 36.5372753143311, 50.297910451889, 2016/11/19 02:18:01, 
-95.400845, -600.0, -600.0, -142.856711, -361.742444, 6sQd, Jd2s, 2h5sTh, As, 8s, bb, cC, Cr200C, Cc, R600r3000F, 39.9044690132141, 55.3355634212494, 2016/11/19 02:18:59, 
2.000246, 100.0, 100.0, -57.279862, 155.279616, 7s3c, 9h5c, , , , sb, r300F, , , , 5.68681693077087, 5.73077511787415, 2016/11/19 02:19:59, 
-12.994367, 200.0, 200.0, 16.4981, 196.496267, 8c7c, 5d3h, , , , bb, r200R800f, , , , 12.6341090202332, 18.2339639663696, 2016/11/19 02:20:12, 
2.810393, 100.0, 100.0, -57.337047, 154.526654, 2h5d, 4d5c, , , , sb, r300F, , , , 5.69517993927002, 5.76518797874451, 2016/11/19 02:20:34, 
-101.476601, -100.0, -100.0, 1.887491, -0.41089, 2d2h, 4hKc, 8h9cTc, , , bb, cC, Cr200F, , , 16.4397487640381, 22.7189726829529, 2016/11/19 02:20:47, 
282.435469, 1605.0, 1605.0, 2308.272694, -985.708163, 9hQd, 4dAh, 5dAd9s, 6h, 9c, sb, r300C, Cr750C, Cr1605C, Cr10060F, 22.491012096405, 48.1629130840302, 2016/11/19 02:21:14, 
-11.764174, -2450.0, -2450.0, -162.411452, -2275.824374, 7hTs, 6h5h, 2hAs8d, Td, Jd, bb, r300C, Cr600R1225c, Cr2450C, Cr7350F, 46.0307056903839, 59.682816028595, 2016/11/19 02:22:08, 
-69.356831, 750.0, 750.0, 392.658089, 426.698742, Ah9h, As4c, KhKs3d, 7h, , sb, r300C, Cr750C, Cr1875F, , 21.7058482170105, 38.6084716320038, 2016/11/19 02:23:12, 
-399.197696, 1500.0, 1500.0, -305.063791, 2204.261487, Th8s, Qs9d, Jh8d3c, Kh, Ad, bb, cR500c, Cr1500C, Cc, R3750f, 36.428049325943, 47.8158044815063, 2016/11/19 02:23:54, 
-51.113449, -600.0, -600.0, -309.629275, -239.257276, 6c4d, JcTd, AhJs2h, , , sb, r300R600c, R1200f, , , 19.2461981773376, 26.5654881000519, 2016/11/19 02:24:47, 
34.630847, -1875.0, -1875.0, -758.540526, -1151.090321, 7cKs, 5sKc, 3h5d2h, 8c, 6h, bb, cR300c, R750c, R1875c, Cc, 34.1300582885742, 48.0532331466675, 2016/11/19 02:25:18, 
-1515.746946, 7200.0, 7200.0, -2375.718913, 11091.465859, 3cAc, KcKd, Jh3s2c, 8s, 9s, sb, r300R600c, R1200c, R3600c, R7200r20000F, 57.1310596466064, 69.796847820282, 2016/11/19 02:26:12, 
-4.458421, 300.0, 300.0, 13.305312, 291.153109, Kc5c, Jh8d, , , , bb, r300R1145f, , , , 20.3452877998352, 26.0426616668701, 2016/11/19 02:27:29, 
-41.665224, -300.0, -300.0, -228.566955, -29.76782, 2hJh, AdTc, 7s4d9d, 6s, , sb, r300C, Cc, R600f, , 12.3867802619934, 27.2089920043945, 2016/11/19 02:27:59, 
496.915142, 400.0, 400.0, 154.096389, -251.011531, Th4c, 3d2d, 4sTd8c, , , bb, r200C, Cr400R1200f, , , 20.0539290904999, 31.236300945282, 2016/11/19 02:28:31, 
-5.292907, 200.0, 200.0, 115.441521, 89.851386, 3hKd, Th6h, 8sKc8c, , , sb, r200C, Cr600F, , , 11.7714190483093, 22.179682970047, 2016/11/19 02:29:06, 
-211.029292, 300.0, 300.0, 392.857294, 118.171998, 4hKd, 9d7d, 5s2dQs, Kh, , bb, r300C, Cc, R900f, , 28.3178832530975, 39.8730862140656, 2016/11/19 02:29:31, 
-438.307535, -5050.0, -2565.297976, -1173.952083, -953.038358, 2s3d, 8d7d, 5h6d3h, Ts, 8s, sb, r300R900c, Cr2250C, Cr5050C, Cc, 29.6544618606567, 51.4808328151703, 2016/11/19 02:30:13, 
